Driver,TeamName,Position,Points,TopSpeedST,PositionsGained,AvgDegradation,AvgConsistency,RaceName,RaceDate,Season
RUS,Williams,12.0,0.0,334.0,-3.0,-0.07670203399541649,0.8045173562084482,French Grand Prix,2021-06-20,2021
TSU,AlphaTauri,13.0,0.0,332.0,,-0.039815379665379444,0.701962555156181,French Grand Prix,2021-06-20,2021
OCO,Alpine,14.0,0.0,331.0,0.0,0.025267258876389295,0.7190562451502052,French Grand Prix,2021-06-20,2021
GIO,Alfa Romeo Racing,15.0,0.0,331.0,0.0,0.01953561366170062,0.6763562344398435,French Grand Prix,2021-06-20,2021
LEC,Ferrari,16.0,0.0,330.0,0.0,0.0849275651884349,0.9816089813501239,French Grand Prix,2021-06-20,2021
RAI,Alfa Romeo Racing,17.0,0.0,334.0,3.0,0.015692975382003427,0.8186006223090241,French Grand Prix,2021-06-20,2021
LAT,Williams,18.0,0.0,324.0,1.0,-0.08090304144385023,1.0385434915886578,French Grand Prix,2021-06-20,2021
MSC,Haas F1 Team,19.0,0.0,331.0,-4.0,-0.12482826564328692,1.27740711671854,French Grand Prix,2021-06-20,2021
MAZ,Haas F1 Team,20.0,0.0,328.0,-2.0,0.03853176043557178,0.8277721294665823,French Grand Prix,2021-06-20,2021
VER,Red Bull Racing,1.0,25.0,309.0,0.0,0.006763414634146359,0.2671868145854943,Styrian Grand Prix,2021-06-27,2021
HAM,Mercedes,2.0,19.0,311.0,0.0,0.011180989653621255,0.35002278074393667,Styrian Grand Prix,2021-06-27,2021
BOT,Mercedes,3.0,15.0,308.0,0.0,-0.012845044722719192,0.46144185622678885,Styrian Grand Prix,2021-06-27,2021
PER,Red Bull Racing,4.0,12.0,316.0,0.0,0.0011138520558724209,0.36441918385545974,Styrian Grand Prix,2021-06-27,2021
NOR,McLaren,5.0,10.0,304.0,0.0,-0.020458083205360876,0.5073903400491414,Styrian Grand Prix,2021-06-27,2021
SAI,Ferrari,6.0,8.0,321.0,1.0,-0.04370008675534997,0.6787478062342724,Styrian Grand Prix,2021-06-27,2021
LEC,Ferrari,7.0,6.0,322.0,-7.0,0.0010320293439956378,0.38464002211641574,Styrian Grand Prix,2021-06-27,2021
STR,Aston Martin,8.0,4.0,303.0,3.0,-0.0049405068865027695,0.38363909746038033,Styrian Grand Prix,2021-06-27,2021
ALO,Alpine,9.0,2.0,313.0,1.0,-0.013581568785723648,0.32452822749976484,Styrian Grand Prix,2021-06-27,2021
TSU,AlphaTauri,10.0,1.0,326.0,1.0,-0.02181842895224092,0.45089718112540883,Styrian Grand Prix,2021-06-27,2021
RAI,Alfa Romeo Racing,11.0,0.0,323.0,5.0,-0.023857013941940418,0.45490366381518355,Styrian Grand Prix,2021-06-27,2021
VET,Aston Martin,12.0,0.0,313.0,2.0,-0.017646614568075054,0.5406363173514066,Styrian Grand Prix,2021-06-27,2021
RIC,McLaren,13.0,0.0,325.0,4.0,-0.0027482687709548224,0.7276837426756746,Styrian Grand Prix,2021-06-27,2021
OCO,Alpine,14.0,0.0,317.0,2.0,-0.017074961802902997,0.5517889425211963,Styrian Grand Prix,2021-06-27,2021
GIO,Alfa Romeo Racing,15.0,0.0,322.0,-3.0,-0.006615437846150191,0.5358987004697577,Styrian Grand Prix,2021-06-27,2021
MSC,Haas F1 Team,16.0,0.0,320.0,2.0,-0.00726520963223997,0.837686253010191,Styrian Grand Prix,2021-06-27,2021
LAT,Williams,17.0,0.0,311.0,-3.0,-0.0306004109826399,1.179931340007171,Styrian Grand Prix,2021-06-27,2021
MAZ,Haas F1 Team,18.0,0.0,316.0,4.0,0.005340697372478375,0.7852109862037823,Styrian Grand Prix,2021-06-27,2021
RUS,Williams,19.0,0.0,321.0,2.0,0.021103566723131555,0.36919071410687815,Styrian Grand Prix,2021-06-27,2021
GAS,AlphaTauri,20.0,0.0,174.0,-14.0,,,Styrian Grand Prix,2021-06-27,2021
VER,Red Bull Racing,1.0,26.0,315.0,0.0,0.011336278051450127,0.41881726667377367,Austrian Grand Prix,2021-07-04,2021
BOT,Mercedes,2.0,18.0,310.0,0.0,-0.01800331983805665,0.39373023960620357,Austrian Grand Prix,2021-07-04,2021
NOR,McLaren,3.0,15.0,324.0,0.0,-0.001954959514170118,0.35453930340780593,Austrian Grand Prix,2021-07-04,2021
HAM,Mercedes,4.0,12.0,317.0,0.0,0.018082350799069002,0.3872988359981982,Austrian Grand Prix,2021-07-04,2021
SAI,Ferrari,5.0,10.0,324.0,-4.0,-0.022792605456558868,0.6635537277547939,Austrian Grand Prix,2021-07-04,2021
PER,Red Bull Racing,6.0,8.0,320.0,0.0,-0.05104841278525499,0.6025487910836889,Austrian Grand Prix,2021-07-04,2021
RIC,McLaren,7.0,6.0,320.0,2.0,-0.05338061913696063,0.6254646553652261,Austrian Grand Prix,2021-07-04,2021
LEC,Ferrari,8.0,4.0,332.0,2.0,-0.04261280422776859,0.6956363607232344,Austrian Grand Prix,2021-07-04,2021
GAS,AlphaTauri,9.0,2.0,316.0,0.0,-0.039814086578411303,0.41345584872862545,Austrian Grand Prix,2021-07-04,2021
ALO,Alpine,10.0,1.0,324.0,-2.0,-0.04460209692451068,0.6304245081211163,Austrian Grand Prix,2021-07-04,2021
RUS,Williams,11.0,0.0,319.0,-5.0,-0.040864710945763494,0.6978028406746608,Austrian Grand Prix,2021-07-04,2021
TSU,AlphaTauri,12.0,0.0,320.0,0.0,-0.04953755878833302,0.49815907391702097,Austrian Grand Prix,2021-07-04,2021
STR,Aston Martin,13.0,0.0,313.0,1.0,-0.03627058711951122,0.5128717637339099,Austrian Grand Prix,2021-07-04,2021
GIO,Alfa Romeo Racing,14.0,0.0,320.0,3.0,-0.051376376518218636,0.833721840305716,Austrian Grand Prix,2021-07-04,2021
RAI,Alfa Romeo Racing,15.0,0.0,323.0,1.0,-0.04630930545972062,0.63870250211034,Austrian Grand Prix,2021-07-04,2021
LAT,Williams,16.0,0.0,304.0,0.0,-0.0500947503139186,0.7301953184213463,Austrian Grand Prix,2021-07-04,2021
VET,Aston Martin,17.0,0.0,326.0,2.0,-0.026977450678691794,0.4794640256202722,Austrian Grand Prix,2021-07-04,2021
MSC,Haas F1 Team,18.0,0.0,314.0,2.0,-0.009287434790884716,0.8959631476787303,Austrian Grand Prix,2021-07-04,2021
MAZ,Haas F1 Team,19.0,0.0,315.0,1.0,-0.00525393789927045,0.8545811169636192,Austrian Grand Prix,2021-07-04,2021
OCO,Alpine,20.0,0.0,,,,,Austrian Grand Prix,2021-07-04,2021
HAM,Mercedes,1.0,25.0,322.0,0.0,-0.04543747820617129,0.5472742908165903,British Grand Prix,2021-07-18,2021
LEC,Ferrari,2.0,18.0,320.0,3.0,-0.01732570188413877,0.5327668686244617,British Grand Prix,2021-07-18,2021
BOT,Mercedes,3.0,15.0,313.0,0.0,-0.05264936951272041,0.5658085927083216,British Grand Prix,2021-07-18,2021
NOR,McLaren,4.0,12.0,326.0,1.0,-0.04850183676399959,0.47330898265811816,British Grand Prix,2021-07-18,2021
RIC,McLaren,5.0,10.0,332.0,1.0,-0.04166806000801436,0.36929062541706004,British Grand Prix,2021-07-18,2021
SAI,Ferrari,6.0,8.0,329.0,2.0,-0.07129848046616553,0.6254730975839462,British Grand Prix,2021-07-18,2021
ALO,Alpine,7.0,6.0,315.0,0.0,-0.07467175335548848,0.6603019786446023,British Grand Prix,2021-07-18,2021
STR,Aston Martin,8.0,4.0,322.0,3.0,-0.07474624282665818,0.5425425891758904,British Grand Prix,2021-07-18,2021
OCO,Alpine,9.0,2.0,320.0,-1.0,-0.060124640999424855,0.4359175866927465,British Grand Prix,2021-07-18,2021
TSU,AlphaTauri,10.0,1.0,331.0,1.0,-0.14513683481369752,1.1286252205242087,British Grand Prix,2021-07-18,2021
GAS,AlphaTauri,11.0,0.0,332.0,-1.0,-0.1500102263039599,0.7127653737442875,British Grand Prix,2021-07-18,2021
RUS,Williams,12.0,0.0,323.0,-2.0,-0.10028527038491108,0.6532559314376857,British Grand Prix,2021-07-18,2021
GIO,Alfa Romeo Racing,13.0,0.0,329.0,2.0,-0.07196152617969909,0.6669483165562738,British Grand Prix,2021-07-18,2021
LAT,Williams,14.0,0.0,326.0,0.0,-0.08486827134996831,0.6184032478168302,British Grand Prix,2021-07-18,2021
RAI,Alfa Romeo Racing,15.0,0.0,316.0,4.0,-0.07907177299502093,0.6953037910647178,British Grand Prix,2021-07-18,2021
PER,Red Bull Racing,16.0,0.0,340.0,,0.062293302260175855,0.5184470088501983,British Grand Prix,2021-07-18,2021
MAZ,Haas F1 Team,17.0,0.0,330.0,1.0,-0.11829919839214387,1.0214989164174972,British Grand Prix,2021-07-18,2021
MSC,Haas F1 Team,18.0,0.0,327.0,2.0,-0.11544763082920997,1.0371107388174499,British Grand Prix,2021-07-18,2021
VET,Aston Martin,19.0,0.0,323.0,2.0,-0.02730905147484104,0.2803193648712576,British Grand Prix,2021-07-18,2021
VER,Red Bull Racing,20.0,0.0,,,,,British Grand Prix,2021-07-18,2021
OCO,Alpine,1.0,25.0,294.0,6.0,-0.034558357026144265,0.43441482959324784,Hungarian Grand Prix,2021-08-01,2021
HAM,Mercedes,2.0,18.0,320.0,0.0,-0.022477009308773926,1.0375074891302338,Hungarian Grand Prix,2021-08-01,2021
SAI,Ferrari,3.0,15.0,311.0,11.0,-0.058231270059916795,0.923307455191549,Hungarian Grand Prix,2021-08-01,2021
ALO,Alpine,4.0,12.0,309.0,2.0,-0.0268863071198209,0.9854503411815778,Hungarian Grand Prix,2021-08-01,2021
GAS,AlphaTauri,5.0,11.0,313.0,-7.0,-0.08481907642854006,0.8862663701208453,Hungarian Grand Prix,2021-08-01,2021
TSU,AlphaTauri,6.0,8.0,306.0,11.0,-0.03166920090171184,0.6150930441199653,Hungarian Grand Prix,2021-08-01,2021
LAT,Williams,7.0,6.0,297.0,12.0,-0.026373786358999285,0.42413401593925165,Hungarian Grand Prix,2021-08-01,2021
RUS,Williams,8.0,4.0,312.0,9.0,-0.07155812454680655,0.6575072310975856,Hungarian Grand Prix,2021-08-01,2021
VER,Red Bull Racing,9.0,2.0,315.0,-6.0,-0.06822771499404366,0.814180822963432,Hungarian Grand Prix,2021-08-01,2021
RAI,Alfa Romeo Racing,10.0,1.0,322.0,3.0,-0.03725741390741389,0.6857360961173632,Hungarian Grand Prix,2021-08-01,2021
RIC,McLaren,11.0,0.0,315.0,-3.0,-0.06793683829113303,0.9786094556633713,Hungarian Grand Prix,2021-08-01,2021
MSC,Haas F1 Team,12.0,0.0,307.0,9.0,-0.02430536715949039,0.8319941554091174,Hungarian Grand Prix,2021-08-01,2021
GIO,Alfa Romeo Racing,13.0,0.0,313.0,,0.024003665041463496,0.5819914209342238,Hungarian Grand Prix,2021-08-01,2021
MAZ,Haas F1 Team,14.0,0.0,270.0,6.0,,,Hungarian Grand Prix,2021-08-01,2021
NOR,McLaren,15.0,0.0,250.0,-9.0,,,Hungarian Grand Prix,2021-08-01,2021
BOT,Mercedes,16.0,0.0,,,,,Hungarian Grand Prix,2021-08-01,2021
PER,Red Bull Racing,17.0,0.0,,,,,Hungarian Grand Prix,2021-08-01,2021
LEC,Ferrari,18.0,0.0,,,,,Hungarian Grand Prix,2021-08-01,2021
STR,Aston Martin,19.0,0.0,,,,,Hungarian Grand Prix,2021-08-01,2021
VET,Aston Martin,20.0,0.0,314.0,7.0,-0.032091411705371706,0.4241680999776364,Hungarian Grand Prix,2021-08-01,2021
VER,Red Bull Racing,1.0,12.5,129.0,0.0,,,Belgian Grand Prix,2021-08-29,2021
RUS,Williams,2.0,9.0,146.0,0.0,,,Belgian Grand Prix,2021-08-29,2021
HAM,Mercedes,3.0,7.5,159.0,0.0,,,Belgian Grand Prix,2021-08-29,2021
RIC,McLaren,4.0,6.0,197.0,0.0,,,Belgian Grand Prix,2021-08-29,2021
VET,Aston Martin,5.0,5.0,202.0,0.0,,,Belgian Grand Prix,2021-08-29,2021
GAS,AlphaTauri,6.0,4.0,194.0,0.0,,,Belgian Grand Prix,2021-08-29,2021
OCO,Alpine,7.0,3.0,182.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
LEC,Ferrari,8.0,2.0,192.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
LAT,Williams,9.0,1.0,161.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
SAI,Ferrari,10.0,0.5,194.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
ALO,Alpine,11.0,0.0,157.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
BOT,Mercedes,12.0,0.0,168.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
GIO,Alfa Romeo Racing,13.0,0.0,173.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
NOR,McLaren,14.0,0.0,173.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
TSU,AlphaTauri,15.0,0.0,200.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
MSC,Haas F1 Team,16.0,0.0,174.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
MAZ,Haas F1 Team,17.0,0.0,173.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
RAI,Alfa Romeo Racing,18.0,0.0,171.0,,,,Belgian Grand Prix,2021-08-29,2021
PER,Red Bull Racing,19.0,0.0,172.0,,,,Belgian Grand Prix,2021-08-29,2021
STR,Aston Martin,20.0,0.0,172.0,1.0,,,Belgian Grand Prix,2021-08-29,2021
VER,Red Bull Racing,1.0,25.0,308.0,0.0,-0.0018558322873476769,0.5465684398723974,Dutch Grand Prix,2021-09-05,2021
HAM,Mercedes,2.0,19.0,314.0,0.0,0.002752252291694049,0.6975848068648821,Dutch Grand Prix,2021-09-05,2021
BOT,Mercedes,3.0,15.0,316.0,0.0,0.3106680281218257,0.9034275793204566,Dutch Grand Prix,2021-09-05,2021
GAS,AlphaTauri,4.0,12.0,319.0,0.0,-0.028491718986312153,0.8598232401627723,Dutch Grand Prix,2021-09-05,2021
LEC,Ferrari,5.0,10.0,316.0,0.0,0.010327050372935168,0.554261021436556,Dutch Grand Prix,2021-09-05,2021
ALO,Alpine,6.0,8.0,322.0,2.0,-0.03847556433901878,0.7723031941772154,Dutch Grand Prix,2021-09-05,2021
SAI,Ferrari,7.0,6.0,316.0,0.0,-0.0002417083365577541,0.5923049366788092,Dutch Grand Prix,2021-09-05,2021
PER,Red Bull Racing,8.0,4.0,328.0,,0.16068168803870467,0.940749547089634,Dutch Grand Prix,2021-09-05,2021
OCO,Alpine,9.0,2.0,323.0,0.0,-0.044031753487931785,0.6891418943000904,Dutch Grand Prix,2021-09-05,2021
NOR,McLaren,10.0,1.0,312.0,0.0,0.005932367696557306,0.8584436598185958,Dutch Grand Prix,2021-09-05,2021
RIC,McLaren,11.0,0.0,314.0,1.0,-0.04305255216690619,0.7088821860171513,Dutch Grand Prix,2021-09-05,2021
STR,Aston Martin,12.0,0.0,323.0,0.0,-0.02791327306224942,0.7951796820846139,Dutch Grand Prix,2021-09-05,2021
VET,Aston Martin,13.0,0.0,323.0,0.0,-0.06170288771420054,0.8467297760667808,Dutch Grand Prix,2021-09-05,2021
GIO,Alfa Romeo Racing,14.0,0.0,328.0,-3.0,-0.03436114812552299,0.6148451207873862,Dutch Grand Prix,2021-09-05,2021
KUB,Alfa Romeo Racing,15.0,0.0,321.0,0.0,0.04247597986611641,0.923739672874236,Dutch Grand Prix,2021-09-05,2021
LAT,Williams,16.0,0.0,326.0,,0.01760553395522123,0.8741401892433074,Dutch Grand Prix,2021-09-05,2021
RUS,Williams,17.0,0.0,316.0,0.0,-0.04133376839608132,0.7230165337208783,Dutch Grand Prix,2021-09-05,2021
MSC,Haas F1 Team,18.0,0.0,311.0,-1.0,0.03631738812401261,1.3742453048065821,Dutch Grand Prix,2021-09-05,2021
TSU,AlphaTauri,19.0,0.0,313.0,0.0,-0.06698618012422342,0.5858880789990488,Dutch Grand Prix,2021-09-05,2021
MAZ,Haas F1 Team,20.0,0.0,314.0,1.0,0.033178427419355866,0.9820101736918954,Dutch Grand Prix,2021-09-05,2021
RIC,McLaren,1.0,26.0,344.0,1.0,-0.0012260886817621885,0.3392479015876246,Italian Grand Prix,2021-09-12,2021
NOR,McLaren,2.0,18.0,346.0,0.0,-0.01395837264776027,0.39942691052921164,Italian Grand Prix,2021-09-12,2021
BOT,Mercedes,3.0,15.0,355.0,3.0,-0.039367144758524535,0.635580194572418,Italian Grand Prix,2021-09-12,2021
LEC,Ferrari,4.0,12.0,341.0,0.0,-0.008304070397215937,0.4811383159651782,Italian Grand Prix,2021-09-12,2021
PER,Red Bull Racing,5.0,10.0,350.0,1.0,-0.02221093415457663,0.46015028879321007,Italian Grand Prix,2021-09-12,2021
SAI,Ferrari,6.0,8.0,338.0,0.0,-0.005795771960958268,0.6157366984655628,Italian Grand Prix,2021-09-12,2021
STR,Aston Martin,7.0,6.0,338.0,1.0,-0.010747496859839329,0.4787692412222432,Italian Grand Prix,2021-09-12,2021
ALO,Alpine,8.0,4.0,343.0,1.0,-0.025967883243642128,0.5107897798389771,Italian Grand Prix,2021-09-12,2021
RUS,Williams,9.0,2.0,347.0,1.0,-0.03708998922550405,0.5143597977171808,Italian Grand Prix,2021-09-12,2021
OCO,Alpine,10.0,1.0,354.0,2.0,-0.032163602830177676,0.5217751836247035,Italian Grand Prix,2021-09-12,2021
LAT,Williams,11.0,0.0,343.0,2.0,-0.015167927378743689,0.4805862700728635,Italian Grand Prix,2021-09-12,2021
VET,Aston Martin,12.0,0.0,362.0,-1.0,-0.02304656590455731,0.5788467054521899,Italian Grand Prix,2021-09-12,2021
GIO,Alfa Romeo Racing,13.0,0.0,356.0,-12.0,-0.028803959713755614,0.4739871551750982,Italian Grand Prix,2021-09-12,2021
KUB,Alfa Romeo Racing,14.0,0.0,344.0,3.0,-0.026454227405247853,0.5688936011991266,Italian Grand Prix,2021-09-12,2021
MSC,Haas F1 Team,15.0,0.0,340.0,3.0,-0.0016750225284919464,0.5414032996306433,Italian Grand Prix,2021-09-12,2021
MAZ,Haas F1 Team,16.0,0.0,347.0,-1.0,-0.11547670923160906,0.7605519838545203,Italian Grand Prix,2021-09-12,2021
HAM,Mercedes,17.0,0.0,352.0,0.0,0.03046188594014669,0.414503792430653,Italian Grand Prix,2021-09-12,2021
VER,Red Bull Racing,18.0,0.0,337.0,-1.0,0.05339172932330814,0.43290072704222143,Italian Grand Prix,2021-09-12,2021
GAS,AlphaTauri,19.0,0.0,324.0,,,,Italian Grand Prix,2021-09-12,2021
TSU,AlphaTauri,20.0,0.0,,,,,Italian Grand Prix,2021-09-12,2021
HAM,Mercedes,1.0,25.0,333.0,-3.0,-0.04018831466016818,0.9771422788209765,Russian Grand Prix,2021-09-26,2021
VER,Red Bull Racing,2.0,18.0,318.0,3.0,-0.03781010332154501,0.9055488596692305,Russian Grand Prix,2021-09-26,2021
SAI,Ferrari,3.0,15.0,322.0,1.0,0.023026857246351555,0.7465464747048468,Russian Grand Prix,2021-09-26,2021
RIC,McLaren,4.0,12.0,320.0,0.0,-0.018734252132307165,0.5591535033688582,Russian Grand Prix,2021-09-26,2021
BOT,Mercedes,5.0,10.0,330.0,1.0,0.12212959527400798,0.8934915414608572,Russian Grand Prix,2021-09-26,2021
ALO,Alpine,6.0,8.0,335.0,0.0,-0.10801524064171113,0.8460230611345617,Russian Grand Prix,2021-09-26,2021
NOR,McLaren,7.0,7.0,329.0,-1.0,-0.02871803657570729,1.026588085129856,Russian Grand Prix,2021-09-26,2021
RAI,Alfa Romeo Racing,8.0,4.0,322.0,3.0,-0.021266911953452056,0.2904927851471984,Russian Grand Prix,2021-09-26,2021
PER,Red Bull Racing,9.0,2.0,327.0,0.0,-0.062293961675579206,0.7078195147452604,Russian Grand Prix,2021-09-26,2021
RUS,Williams,10.0,1.0,307.0,0.0,0.16708034546099046,1.2316670632346851,Russian Grand Prix,2021-09-26,2021
STR,Aston Martin,11.0,0.0,314.0,3.0,-0.17067220524573468,1.0308968554927926,Russian Grand Prix,2021-09-26,2021
VET,Aston Martin,12.0,0.0,322.0,-1.0,-0.019601007211705046,0.6733803212985701,Russian Grand Prix,2021-09-26,2021
GAS,AlphaTauri,13.0,0.0,313.0,-3.0,0.15488603148797805,1.050271505939125,Russian Grand Prix,2021-09-26,2021
OCO,Alpine,14.0,0.0,325.0,0.0,-0.019948977496363384,0.3080341237275074,Russian Grand Prix,2021-09-26,2021
LEC,Ferrari,15.0,0.0,335.0,7.0,-0.12766061827956995,0.8756295655789874,Russian Grand Prix,2021-09-26,2021
GIO,Alfa Romeo Racing,16.0,0.0,322.0,-2.0,0.16727008689839568,1.291871959806354,Russian Grand Prix,2021-09-26,2021
TSU,AlphaTauri,17.0,0.0,305.0,-8.0,0.04702322214076245,0.8297834237702686,Russian Grand Prix,2021-09-26,2021
MAZ,Haas F1 Team,18.0,0.0,304.0,2.0,0.057346613937059504,0.9270785463289895,Russian Grand Prix,2021-09-26,2021
LAT,Williams,19.0,0.0,311.0,2.0,0.05284737903225806,0.7877700889764612,Russian Grand Prix,2021-09-26,2021
MSC,Haas F1 Team,20.0,0.0,321.0,-4.0,0.10593507130124773,0.7101678661005097,Russian Grand Prix,2021-09-26,2021
BOT,Mercedes,1.0,26.0,307.0,0.0,-0.07684170652424911,0.8701338220057777,Turkish Grand Prix,2021-10-10,2021
VER,Red Bull Racing,2.0,18.0,297.0,0.0,-0.044656230361233215,0.5996077758477364,Turkish Grand Prix,2021-10-10,2021
PER,Red Bull Racing,3.0,15.0,303.0,2.0,-0.020258193081611028,0.8748085384413987,Turkish Grand Prix,2021-10-10,2021
LEC,Ferrari,4.0,12.0,311.0,0.0,-0.09692168237144458,1.0686626522196303,Turkish Grand Prix,2021-10-10,2021
HAM,Mercedes,5.0,10.0,310.0,2.0,-0.09701276397380582,1.0552419479919832,Turkish Grand Prix,2021-10-10,2021
GAS,AlphaTauri,6.0,8.0,303.0,-1.0,-0.04069307898155107,0.7013755790399485,Turkish Grand Prix,2021-10-10,2021
NOR,McLaren,7.0,6.0,308.0,1.0,-0.05533233948624308,0.8666613437151862,Turkish Grand Prix,2021-10-10,2021
SAI,Ferrari,8.0,4.0,305.0,2.0,-0.12392385422575573,1.2485616328981886,Turkish Grand Prix,2021-10-10,2021
STR,Aston Martin,9.0,2.0,304.0,1.0,-0.13104533023735812,1.0686819864651347,Turkish Grand Prix,2021-10-10,2021
OCO,Alpine,10.0,1.0,301.0,1.0,0.010645718442471022,1.0397577865623235,Turkish Grand Prix,2021-10-10,2021
GIO,Alfa Romeo Racing,11.0,0.0,301.0,4.0,-0.09550204198169802,1.0811701295667677,Turkish Grand Prix,2021-10-10,2021
RAI,Alfa Romeo Racing,12.0,0.0,308.0,4.0,-0.03388317438381641,1.1789475732465604,Turkish Grand Prix,2021-10-10,2021
RIC,McLaren,13.0,0.0,300.0,2.0,-0.031992990345359774,1.1991204951523777,Turkish Grand Prix,2021-10-10,2021
TSU,AlphaTauri,14.0,0.0,304.0,1.0,-0.09498687176921111,1.1839278487774074,Turkish Grand Prix,2021-10-10,2021
RUS,Williams,15.0,0.0,308.0,-1.0,-0.12463235260385332,1.2050888554964128,Turkish Grand Prix,2021-10-10,2021
ALO,Alpine,16.0,0.0,307.0,-11.0,-0.08801044531689001,0.9945822639554446,Turkish Grand Prix,2021-10-10,2021
LAT,Williams,17.0,0.0,308.0,-5.0,-0.04888803869925967,1.1741385074685828,Turkish Grand Prix,2021-10-10,2021
VET,Aston Martin,18.0,0.0,306.0,0.0,-0.11243173043219182,1.0909265782697688,Turkish Grand Prix,2021-10-10,2021
MSC,Haas F1 Team,19.0,0.0,299.0,-1.0,-0.013119223671857031,1.466741477557913,Turkish Grand Prix,2021-10-10,2021
MAZ,Haas F1 Team,20.0,0.0,303.0,-1.0,0.06381734930964554,1.5368789886016898,Turkish Grand Prix,2021-10-10,2021
VER,Red Bull Racing,1.0,25.0,324.0,-1.0,0.018323627061299044,0.3645059830817901,United States Grand Prix,2021-10-24,2021
HAM,Mercedes,2.0,19.0,321.0,1.0,0.026701181024016873,0.4062284650079217,United States Grand Prix,2021-10-24,2021
PER,Red Bull Racing,3.0,15.0,312.0,0.0,0.0569407613324067,0.40788563363909885,United States Grand Prix,2021-10-24,2021
LEC,Ferrari,4.0,12.0,322.0,0.0,0.0031994735696635607,0.5730012574407491,United States Grand Prix,2021-10-24,2021
RIC,McLaren,5.0,10.0,320.0,1.0,-0.010721521602738355,0.3065372683569027,United States Grand Prix,2021-10-24,2021
BOT,Mercedes,6.0,8.0,326.0,0.0,-0.0786066229939849,0.9084330146174587,United States Grand Prix,2021-10-24,2021
SAI,Ferrari,7.0,6.0,331.0,-1.0,0.008338374100727344,0.6273580227335209,United States Grand Prix,2021-10-24,2021
NOR,McLaren,8.0,4.0,324.0,0.0,0.006475973469457197,0.585227352079137,United States Grand Prix,2021-10-24,2021
TSU,AlphaTauri,9.0,2.0,321.0,2.0,-0.042601621086215354,0.5772793608838694,United States Grand Prix,2021-10-24,2021
VET,Aston Martin,10.0,1.0,329.0,3.0,-0.03690862442931034,0.6126728472194167,United States Grand Prix,2021-10-24,2021
GIO,Alfa Romeo Racing,11.0,0.0,324.0,1.0,-0.12203938290120764,0.9267573468387025,United States Grand Prix,2021-10-24,2021
STR,Aston Martin,12.0,0.0,343.0,-5.0,-0.0017736606360643874,0.7523044368673998,United States Grand Prix,2021-10-24,2021
RAI,Alfa Romeo Racing,13.0,0.0,331.0,3.0,-0.09900623705100049,1.0206048745834222,United States Grand Prix,2021-10-24,2021
RUS,Williams,14.0,0.0,331.0,6.0,-0.06853205677723648,0.796957718362937,United States Grand Prix,2021-10-24,2021
LAT,Williams,15.0,0.0,325.0,-5.0,-0.18531067648181065,0.7730868052601211,United States Grand Prix,2021-10-24,2021
MSC,Haas F1 Team,16.0,0.0,316.0,-1.0,0.005528586825494712,0.7815049388340913,United States Grand Prix,2021-10-24,2021
MAZ,Haas F1 Team,17.0,0.0,322.0,-3.0,-0.027985912243327863,1.3339934862131138,United States Grand Prix,2021-10-24,2021
ALO,Alpine,18.0,0.0,331.0,3.0,-0.14038515590446704,0.6744604387244207,United States Grand Prix,2021-10-24,2021
OCO,Alpine,19.0,0.0,322.0,-2.0,0.05017200694042813,0.588270452172011,United States Grand Prix,2021-10-24,2021
GAS,AlphaTauri,20.0,0.0,318.0,-2.0,-0.14296428571428604,1.3169612682774172,United States Grand Prix,2021-10-24,2021
VER,Red Bull Racing,1.0,25.0,343.0,2.0,0.003402210091865171,0.4609075279410052,Mexico City Grand Prix,2021-11-07,2021
HAM,Mercedes,2.0,18.0,350.0,0.0,-0.009255257536736857,0.36321676586513507,Mexico City Grand Prix,2021-11-07,2021
PER,Red Bull Racing,3.0,15.0,349.0,1.0,-0.0027197965059216136,0.4704745955130544,Mexico City Grand Prix,2021-11-07,2021
GAS,AlphaTauri,4.0,12.0,331.0,1.0,-0.012823261358524641,0.380483394621436,Mexico City Grand Prix,2021-11-07,2021
